Date,HomeTeam,AwayTeam,FTHomeGoal,FTAwayGoal,FTWinner,HTHomeGoal,HTAwayGoal,HTWinner,HomeShots,AwaysShots,HomeTargetShots,AwayTargetShots,HomeFouls,AwayFouls,HomeCorner,AwayCorner,HomeYellow,AwayYellow,HomeRed,AwayRed
3/30/08,Genoa,Reggina,2,0,H,0,0,D,29,14,8,4,17,22,5,3,1,3,0,0
3/30/08,Livorno,Siena,0,0,D,0,0,D,19,9,7,4,13,30,6,3,2,2,0,0
3/30/08,Milan,Atalanta,1,2,A,0,2,A,14,16,8,7,15,17,11,3,2,4,1,0
3/30/08,Napoli,Palermo,1,0,H,0,0,D,12,15,4,3,18,12,4,6,2,0,0,0
3/30/08,Udinese,Fiorentina,3,1,H,1,0,H,17,20,10,4,15,17,7,8,1,1,0,0
4/5/08,Milan,Cagliari,3,1,H,2,0,H,14,9,6,3,26,19,8,4,1,4,0,0
4/5/08,Roma,Genoa,3,2,H,2,0,H,12,14,4,6,12,26,3,5,2,4,0,0
4/6/08,Atalanta,Inter,0,2,A,0,1,A,18,7,2,2,16,11,9,1,1,2,1,0
4/6/08,Catania,Napoli,3,0,H,2,0,H,9,27,5,3,13,17,4,8,2,2,0,0
4/6/08,Fiorentina,Reggina,2,0,H,1,0,H,23,11,10,2,17,14,10,7,1,1,0,0
4/6/08,Palermo,Juventus,3,2,H,1,0,H,7,24,4,7,12,19,3,10,3,2,0,0
4/6/08,Parma,Lazio,2,2,D,2,2,D,16,10,6,4,14,15,10,1,1,0,0,0
4/6/08,Sampdoria,Livorno,2,0,H,0,0,D,14,8,9,2,24,17,13,1,5,3,0,0
4/6/08,Siena,Udinese,1,1,D,0,0,D,14,21,7,10,17,17,2,5,1,1,0,0
4/6/08,Torino,Empoli,0,1,A,0,0,D,14,15,5,3,25,25,5,4,2,2,0,0
4/12/08,Juventus,Milan,3,2,H,2,2,D,13,10,6,6,27,17,3,5,3,1,0,1
4/12/08,Palermo,Catania,1,0,H,0,0,D,19,16,5,1,19,26,5,3,4,2,0,0
4/13/08,Empoli,Parma,1,1,D,1,1,D,10,7,3,3,19,17,5,2,4,2,0,0
4/13/08,Genoa,Torino,3,0,H,0,0,D,19,10,10,1,12,21,9,3,3,4,0,0
4/13/08,Inter,Fiorentina,2,0,H,0,0,D,19,13,10,3,15,13,10,6,2,1,0,0
4/13/08,Lazio,Siena,1,1,D,1,0,H,14,11,3,5,21,22,8,2,2,2,0,0
4/13/08,Livorno,Cagliari,1,2,A,1,1,D,24,22,9,7,15,13,8,4,3,4,0,0
4/13/08,Napoli,Atalanta,2,0,H,0,0,D,14,7,8,4,22,20,7,1,2,0,0,0
4/13/08,Reggina,Sampdoria,1,0,H,1,0,H,12,19,4,4,26,16,6,6,2,4,0,0
4/13/08,Udinese,Roma,1,3,A,0,0,D,19,29,7,10,18,17,7,7,2,2,0,0
4/16/08,Juventus,Parma,3,0,H,2,0,H,15,9,5,3,19,12,4,2,0,2,0,1
4/19/08,Fiorentina,Palermo,1,0,H,1,0,H,18,12,6,5,22,17,8,10,2,5,0,1
4/19/08,Roma,Livorno,1,1,D,0,0,D,25,6,9,1,12,12,14,0,2,2,0,0
4/20/08,Atalanta,Juventus,0,4,A,0,3,A,15,10,3,6,16,27,4,1,3,2,0,0
4/20/08,Cagliari,Empoli,2,0,H,1,0,H,12,16,3,6,21,28,2,4,1,5,2,0
4/20/08,Catania,Lazio,1,0,H,1,0,H,20,12,6,1,21,12,5,3,1,4,0,2
4/20/08,Milan,Reggina,5,1,H,2,1,H,23,14,10,5,14,10,9,10,1,0,0,0
4/20/08,Parma,Napoli,1,2,A,1,1,D,10,20,5,8,26,16,7,5,3,2,3,1
4/20/08,Sampdoria,Udinese,3,0,H,2,0,H,8,21,4,3,22,16,2,7,1,2,0,1
4/20/08,Siena,Genoa,0,1,A,0,1,A,17,9,4,4,20,14,8,2,1,2,0,1
4/20/08,Torino,Inter,0,1,A,0,1,A,17,11,3,2,21,10,7,3,6,3,0,0
4/27/08,Fiorentina,Sampdoria,2,2,D,0,0,D,13,6,3,4,26,18,1,6,2,3,0,0
4/27/08,Genoa,Empoli,0,1,A,0,1,A,8,11,2,3,17,15,5,4,3,3,1,0
4/27/08,Inter,Cagliari,2,1,H,1,0,H,21,14,5,3,15,8,6,5,0,2,0,0
4/27/08,Juventus,Lazio,5,2,H,4,0,H,13,7,6,5,14,14,5,6,1,0,0,1
4/27/08,Livorno,Milan,1,4,A,0,1,A,13,13,1,7,14,10,3,2,3,1,0,0
4/27/08,Napoli,Siena,0,0,D,0,0,D,14,4,4,2,14,30,10,0,1,4,0,0
4/27/08,Palermo,Atalanta,0,0,D,0,0,D,8,14,1,3,22,25,0,6,2,4,0,0
4/27/08,Reggina,Parma,2,1,H,0,1,A,17,3,10,1,16,28,8,2,2,3,0,1
4/27/08,Roma,Torino,4,1,H,4,0,H,13,18,7,5,12,12,6,7,1,4,1,0
4/27/08,Udinese,Catania,2,1,H,2,1,H,14,21,4,3,25,24,2,12,1,3,0,0
5/4/08,Atalanta,Livorno,3,2,H,0,0,D,10,12,4,5,16,18,2,3,2,3,0,0
5/4/08,Cagliari,Fiorentina,2,1,H,1,0,H,17,13,8,3,18,19,9,4,1,2,0,1
5/4/08,Catania,Reggina,1,2,A,0,1,A,27,7,8,4,23,14,8,2,2,4,0,0
5/4/08,Empoli,Udinese,0,1,A,0,1,A,21,10,6,4,23,18,12,2,4,2,0,0
5/4/08,Lazio,Palermo,1,2,A,1,0,H,15,8,3,2,13,8,5,1,1,0,0,0
5/4/08,Milan,Inter,2,1,H,0,0,D,15,12,4,7,16,21,8,5,4,3,0,0
5/4/08,Parma,Genoa,1,0,H,0,0,D,19,12,5,2,16,28,9,3,0,4,0,0
5/4/08,Sampdoria,Roma,0,3,A,0,0,D,20,18,11,6,8,16,11,4,0,0,0,0
5/4/08,Siena,Juventus,1,0,H,1,0,H,11,8,5,1,19,14,5,11,2,1,0,0
5/4/08,Torino,Napoli,2,1,H,1,0,H,12,16,4,3,21,14,6,3,3,3,0,0
5/11/08,Fiorentina,Parma,3,1,H,1,1,D,22,10,13,2,16,20,11,5,3,4,0,1
5/11/08,Genoa,Lazio,0,2,A,0,2,A,21,7,5,4,22,23,9,1,1,3,0,0
5/11/08,Inter,Siena,2,2,D,2,1,H,22,5,5,4,14,15,14,0,1,5,0,0
5/11/08,Juventus,Catania,1,1,D,0,0,D,15,7,4,3,18,13,5,7,5,1,0,0
5/11/08,Livorno,Torino,0,1,A,0,1,A,12,8,4,4,16,20,5,7,4,4,0,0
5/11/08,Napoli,Milan,3,1,H,1,0,H,22,14,6,4,24,18,6,5,4,3,0,0
5/11/08,Palermo,Sampdoria,0,2,A,0,0,D,19,8,4,3,26,19,6,4,1,1,0,0
5/11/08,Reggina,Empoli,2,0,H,0,0,D,17,13,7,4,15,25,5,6,2,3,0,0
5/11/08,Roma,Atalanta,2,1,H,1,0,H,14,13,4,2,12,17,6,6,0,4,0,0
5/11/08,Udinese,Cagliari,0,2,A,0,0,D,13,11,3,8,20,17,8,4,3,2,0,0
5/17/08,Sampdoria,Juventus,3,3,D,2,2,D,13,13,6,5,11,20,8,4,1,2,0,1
5/18/08,Atalanta,Genoa,2,0,H,1,0,H,14,4,4,2,23,16,5,6,3,3,0,2
5/18/08,Cagliari,Reggina,2,2,D,1,0,H,19,11,8,3,10,6,5,4,0,0,0,0
5/18/08,Catania,Roma,1,1,D,0,1,A,24,10,9,2,21,15,8,0,2,2,0,0
5/18/08,Empoli,Livorno,2,1,H,1,0,H,16,10,10,3,10,12,3,5,2,0,0,0
5/18/08,Lazio,Napoli,2,1,H,1,0,H,8,4,5,2,27,19,3,4,3,3,0,0
5/18/08,Milan,Udinese,4,1,H,0,1,A,28,14,9,6,13,17,3,7,2,2,0,0
5/18/08,Parma,Inter,0,2,A,0,0,D,14,17,1,6,25,17,5,2,4,2,0,0
5/18/08,Siena,Palermo,2,2,D,1,2,A,14,12,4,5,9,12,3,8,1,2,0,0
5/18/08,Torino,Fiorentina,0,1,A,0,0,D,8,26,3,11,10,19,6,14,0,1,0,0
9/9/06,Fiorentina,Inter,2,3,A,0,2,A,10,9,8,5,26,24,6,2,3,1,0,0
9/9/06,Roma,Livorno,2,0,H,1,0,H,11,6,7,3,19,17,8,6,2,2,0,0
9/10/06,Atalanta,Ascoli,3,1,H,3,0,H,11,7,6,2,24,10,4,4,1,2,0,0
9/10/06,Cagliari,Catania,0,1,A,0,0,D,16,9,7,5,16,17,3,5,0,5,1,0
9/10/06,Chievo,Siena,1,2,A,1,0,H,3,7,2,6,14,26,6,7,4,1,1,0
9/10/06,Messina,Udinese,1,0,H,0,0,D,9,12,5,4,16,18,4,4,3,1,0,0
9/10/06,Milan,Lazio,2,1,H,1,0,H,8,10,6,6,14,14,4,3,3,3,0,0
9/10/06,Palermo,Reggina,4,3,H,3,1,H,13,13,6,8,31,23,4,3,4,4,0,1
9/10/06,Sampdoria,Empoli,1,2,A,1,1,D,13,13,4,7,36,28,7,6,3,1,2,0
9/10/06,Torino,Parma,1,1,D,0,0,D,16,10,9,4,18,21,6,1,2,2,0,0
9/16/06,Inter,Sampdoria,1,1,D,0,0,D,11,3,5,1,18,12,8,4,3,2,0,0
9/16/06,Reggina,Cagliari,2,1,H,0,0,D,14,9,8,1,20,18,9,2,3,3,0,0
9/17/06,Ascoli,Messina,1,1,D,0,0,D,13,4,4,2,12,14,8,2,3,4,0,1
9/17/06,Catania,Atalanta,0,0,D,0,0,D,10,6,5,2,29,24,8,1,3,6,0,0
9/17/06,Empoli,Chievo,1,1,D,0,1,A,11,4,2,1,24,19,6,6,1,1,0,1
9/17/06,Lazio,Palermo,1,2,A,0,2,A,16,8,12,5,23,29,14,3,4,4,0,0
9/17/06,Livorno,Fiorentina,1,0,H,0,0,D,10,16,4,5,24,23,3,5,1,2,0,1
9/17/06,Parma,Milan,0,2,A,0,1,A,12,11,6,7,16,12,3,4,2,3,0,0
9/17/06,Siena,Roma,1,3,A,0,0,D,5,19,2,12,12,12,4,7,1,0,1,0
9/17/06,Udinese,Torino,2,0,H,1,0,H,14,11,6,4,16,26,3,6,4,1,0,0
9/20/06,Atalanta,Empoli,0,0,D,0,0,D,6,7,3,4,15,14,6,7,3,1,0,0
9/20/06,Cagliari,Livorno,2,2,D,1,1,D,16,5,9,2,17,29,8,3,1,2,0,0
9/20/06,Chievo,Lazio,0,1,A,0,0,D,5,7,2,6,16,12,5,6,4,1,0,0
9/20/06,Fiorentina,Parma,1,0,H,1,0,H,11,10,6,5,23,28,8,4,2,6,1,0
9/20/06,Messina,Reggina,2,0,H,1,0,H,8,13,2,3,16,18,1,5,6,3,0,0
9/20/06,Milan,Ascoli,1,0,H,0,0,D,16,12,5,6,9,11,5,1,0,2,0,0
9/20/06,Palermo,Catania,5,3,H,1,1,D,16,9,9,5,29,20,8,8,1,2,1,0
9/20/06,Roma,Inter,0,1,A,0,1,A,10,9,6,7,18,21,7,8,3,1,0,1
9/20/06,Sampdoria,Udinese,3,3,D,1,3,A,14,9,8,7,21,20,8,2,4,2,0,0
9/20/06,Torino,Siena,1,2,A,1,2,A,11,8,4,5,13,18,6,4,1,3,0,0
9/23/06,Catania,Messina,2,2,D,0,1,A,14,11,7,5,17,22,8,3,3,3,1,1
9/23/06,Livorno,Milan,0,0,D,0,0,D,8,16,2,5,18,17,4,5,2,3,0,0
9/24/06,Ascoli,Sampdoria,1,1,D,1,0,H,12,9,5,6,23,17,11,7,4,2,0,1
9/24/06,Empoli,Palermo,2,0,H,1,0,H,11,14,6,4,21,22,4,3,2,3,0,1
9/24/06,Inter,Chievo,4,3,H,1,0,H,13,6,9,4,18,13,8,3,2,0,0,0
9/24/06,Lazio,Atalanta,1,0,H,0,0,D,15,7,9,4,20,23,6,2,2,4,0,0
9/24/06,Parma,Roma,0,4,A,0,2,A,13,15,4,8,23,16,3,4,3,3,0,0
9/24/06,Reggina,Torino,1,1,D,0,0,D,11,11,3,3,21,26,7,2,3,5,0,0
9/24/06,Siena,Cagliari,0,0,D,0,0,D,4,9,1,3,31,18,4,3,2,2,1,0
9/24/06,Udinese,Fiorentina,1,0,H,1,0,H,12,10,5,7,19,20,4,7,2,2,0,0
9/30/06,Atalanta,Reggina,1,1,D,1,1,D,11,14,3,2,17,19,5,3,3,3,0,0
9/30/06,Torino,Lazio,0,4,A,0,0,D,14,12,1,6,14,14,5,4,1,1,0,0
10/1/06,Cagliari,Inter,1,1,D,1,1,D,7,15,2,5,11,26,3,6,2,4,0,0
10/1/06,Chievo,Palermo,0,1,A,0,1,A,6,7,3,3,19,15,5,4,1,2,0,0
10/1/06,Fiorentina,Catania,3,0,H,0,0,D,19,3,14,1,27,20,8,2,3,3,0,2
10/1/06,Messina,Livorno,0,1,A,0,0,D,13,12,5,7,10,10,6,1,2,3,0,0
10/1/06,Milan,Siena,0,0,D,0,0,D,18,12,8,6,12,14,9,2,0,4,0,0
10/1/06,Roma,Empoli,1,0,H,1,0,H,14,10,7,2,15,17,3,7,1,0,0,0
10/1/06,Sampdoria,Parma,3,2,H,1,1,D,16,12,8,5,26,20,6,6,4,3,0,1
10/1/06,Udinese,Ascoli,0,0,D,0,0,D,13,11,7,4,21,23,5,2,3,2,0,0
10/14/06,Sampdoria,Milan,1,1,D,0,0,D,11,11,5,5,10,17,1,5,3,3,0,0
10/14/06,Siena,Messina,3,1,H,1,1,D,20,4,9,3,24,17,5,2,1,1,1,2
10/15/06,Ascoli,Livorno,0,2,A,0,1,A,9,4,4,4,18,18,3,5,5,2,0,1
10/15/06,Empoli,Fiorentina,1,2,A,1,0,H,6,20,1,8,18,23,3,6,3,6,0,1
10/15/06,Inter,Catania,2,1,H,1,1,D,8,5,4,3,22,14,10,3,1,2,0,0
10/15/06,Lazio,Cagliari,0,0,D,0,0,D,10,3,4,0,21,15,7,5,4,1,1,2
10/15/06,Palermo,Atalanta,2,3,A,2,2,D,12,12,4,9,15,21,2,7,2,2,0,0
10/15/06,Parma,Udinese,0,3,A,0,2,A,14,9,7,5,21,18,7,4,2,3,0,1
10/15/06,Reggina,Roma,1,0,H,0,0,D,8,13,3,5,20,28,7,6,6,5,0,0
10/15/06,Torino,Chievo,1,0,H,0,0,D,9,5,3,1,25,16,6,6,5,1,0,0
10/21/06,Cagliari,Torino,0,0,D,0,0,D,14,3,8,0,20,20,8,3,0,4,0,0
10/21/06,Messina,Empoli,2,2,D,1,1,D,7,8,3,3,23,14,3,8,3,1,0,0
10/22/06,Atalanta,Sampdoria,3,2,H,1,2,A,7,4,4,3,23,28,6,2,1,5,0,0
10/22/06,Catania,Lazio,3,1,H,2,0,H,12,9,8,2,20,30,3,2,2,3,0,0
10/22/06,Fiorentina,Reggina,3,0,H,2,0,H,13,3,5,1,12,15,6,4,2,1,0,0
10/22/06,Livorno,Siena,0,0,D,0,0,D,5,9,1,2,20,14,5,1,3,2,0,0
10/22/06,Milan,Palermo,0,2,A,0,0,D,11,8,5,4,10,16,9,1,1,3,0,0
10/22/06,Parma,Ascoli,1,0,H,1,0,H,6,9,4,6,22,30,2,4,3,2,0,0
10/22/06,Roma,Chievo,1,1,D,0,1,A,25,8,11,5,10,17,12,5,0,2,0,0
10/22/06,Udinese,Inter,0,0,D,0,0,D,11,7,3,4,13,24,5,7,2,3,0,0
10/25/06,Atalanta,Cagliari,3,3,D,1,2,A,12,8,4,5,19,22,5,2,3,1,0,0
10/25/06,Chievo,Milan,0,1,A,0,1,A,7,12,2,6,11,15,6,5,2,2,0,0
10/25/06,Empoli,Udinese,1,1,D,0,0,D,12,8,5,4,10,12,3,3,1,4,0,0
10/25/06,Inter,Livorno,4,1,H,2,0,H,16,10,11,4,11,12,8,4,0,2,0,0
10/25/06,Palermo,Messina,2,1,H,2,1,H,12,17,7,9,21,17,4,6,2,3,0,0
10/25/06,Reggina,Parma,3,2,H,1,1,D,11,10,8,5,22,24,1,2,2,4,1,1
10/25/06,Roma,Ascoli,2,2,D,0,1,A,17,4,10,3,7,21,8,3,3,5,0,0
10/25/06,Sampdoria,Lazio,2,0,H,0,0,D,12,12,6,7,16,22,7,2,2,1,0,2
10/25/06,Siena,Catania,1,1,D,0,0,D,17,8,9,4,21,22,3,5,1,1,0,0
10/25/06,Torino,Fiorentina,0,1,A,0,1,A,13,10,6,4,19,20,7,6,2,1,0,0
10/28/06,Milan,Inter,3,4,A,0,2,A,17,9,15,8,25,20,9,1,3,4,0,1
10/28/06,Udinese,Roma,0,1,A,0,0,D,11,16,2,10,20,15,7,4,4,3,1,0
10/29/06,Ascoli,Siena,0,1,A,0,0,D,9,11,5,4,20,19,4,4,5,2,1,1
10/29/06,Cagliari,Sampdoria,1,0,H,1,0,H,6,5,2,0,10,20,2,2,2,2,0,0
10/29/06,Catania,Torino,1,1,D,1,0,H,8,9,4,4,30,24,1,6,2,3,1,0
10/29/06,Fiorentina,Palermo,2,3,A,1,1,D,18,9,6,5,18,26,3,2,0,4,0,0
10/29/06,Lazio,Reggina,0,0,D,0,0,D,14,7,5,3,21,23,10,2,5,2,1,0
10/29/06,Livorno,Empoli,0,0,D,0,0,D,11,6,2,4,18,17,4,3,1,0,0,0
10/29/06,Messina,Chievo,2,1,H,1,1,D,19,11,8,4,14,17,10,7,3,4,1,0
10/29/06,Parma,Atalanta,3,1,H,1,0,H,8,6,6,4,22,20,3,8,4,3,0,1
11/4/06,Reggina,Catania,0,1,A,0,0,D,14,14,7,5,20,16,9,6,2,2,0,0
11/4/06,Siena,Parma,2,2,D,0,1,A,8,9,4,4,12,12,9,6,2,2,0,0
11/5/06,Atalanta,Milan,2,0,H,0,0,D,6,13,5,3,22,17,3,11,1,2,0,0
11/5/06,Chievo,Cagliari,0,0,D,0,0,D,8,9,3,1,23,17,6,5,4,2,0,0
11/5/06,Empoli,Lazio,1,1,D,0,1,A,10,9,3,4,28,22,5,4,2,2,2,1
11/5/06,Inter,Ascoli,2,0,H,1,0,H,13,7,6,4,9,8,6,7,4,1,0,0
11/5/06,Livorno,Udinese,1,0,H,0,0,D,4,5,3,1,23,23,8,1,1,2,0,1
11/5/06,Palermo,Sampdoria,2,0,H,1,0,H,10,9,6,4,15,21,2,4,1,0,0,1
11/5/06,Roma,Fiorentina,3,1,H,1,1,D,17,5,6,3,20,24,4,3,2,1,0,0
11/5/06,Torino,Messina,1,1,D,0,1,A,15,11,6,2,26,15,10,2,4,4,0,1
11/11/06,Fiorentina,Atalanta,3,1,H,1,1,D,21,10,10,4,20,20,3,3,1,3,0,0
11/11/06,Milan,Roma,1,2,A,0,1,A,24,12,11,6,20,15,7,6,2,3,0,0
11/12/06,Ascoli,Empoli,0,1,A,0,1,A,11,8,7,3,28,21,9,3,1,3,0,0
11/12/06,Catania,Livorno,3,2,H,1,1,D,14,8,8,3,18,21,9,4,2,1,0,0
11/12/06,Lazio,Udinese,5,0,H,2,0,H,14,6,11,0,15,17,4,1,2,3,0,1
11/12/06,Messina,Cagliari,2,2,D,1,0,H,13,9,9,4,20,8,7,7,3,3,0,0
11/12/06,Palermo,Torino,3,0,H,1,0,H,14,12,11,4,18,11,4,0,3,1,0,0
11/12/06,Parma,Inter,1,2,A,1,1,D,9,14,3,8,21,17,3,9,3,2,0,1
11/12/06,Sampdoria,Chievo,3,0,H,3,0,H,17,10,8,8,22,19,7,10,2,3,0,1
11/12/06,Siena,Reggina,0,1,A,0,0,D,13,11,4,7,22,15,10,3,4,5,0,0
11/18/06,Cagliari,Palermo,1,0,H,0,0,D,9,8,3,4,11,26,3,2,2,3,0,1
11/18/06,Empoli,Milan,0,0,D,0,0,D,8,15,5,8,22,24,2,6,2,3,0,0
11/19/06,Ascoli,Fiorentina,1,1,D,0,1,A,11,7,3,5,19,16,5,5,1,3,0,0
11/19/06,Chievo,Atalanta,2,2,D,1,0,H,13,14,5,7,16,24,6,8,1,5,0,0
11/19/06,Inter,Reggina,1,0,H,1,0,H,11,6,4,2,30,14,3,8,2,3,0,0
11/19/06,Livorno,Parma,3,0,H,1,0,H,16,10,9,5,16,17,3,0,0,3,0,1
11/19/06,Messina,Lazio,1,4,A,0,1,A,4,13,1,6,19,20,5,10,1,3,0,0
11/19/06,Roma,Catania,7,0,H,4,0,H,25,5,16,2,15,14,12,3,1,1,0,2
11/19/06,Torino,Sampdoria,1,0,H,0,0,D,11,3,3,1,23,21,10,3,5,3,0,0
11/19/06,Udinese,Siena,3,0,H,2,0,H,9,7,4,5,14,21,5,1,1,3,0,0
11/25/06,Chievo,Udinese,2,0,H,1,0,H,11,7,8,3,18,19,5,4,2,2,0,0
11/25/06,Milan,Messina,1,0,H,1,0,H,28,10,12,3,8,20,10,2,0,5,0,0
11/26/06,Atalanta,Torino,1,2,A,0,0,D,9,5,6,2,17,17,8,4,1,1,0,0
11/26/06,Catania,Parma,2,0,H,0,0,D,9,6,5,3,23,17,8,3,1,2,0,1
11/26/06,Empoli,Cagliari,1,0,H,1,0,H,11,11,4,5,28,17,6,7,1,0,0,0
11/26/06,Lazio,Ascoli,3,1,H,2,1,H,9,10,9,4,23,16,3,9,2,2,0,0
11/26/06,Palermo,Inter,1,2,A,1,1,D,10,15,3,8,21,16,6,4,1,1,0,0
11/26/06,Reggina,Livorno,2,2,D,0,2,A,9,7,6,4,22,16,10,3,2,1,0,1
11/26/06,Sampdoria,Roma,2,4,A,1,3,A,11,14,4,9,23,17,7,6,3,2,0,0
11/26/06,Siena,Fiorentina,1,1,D,1,1,D,13,10,6,5,23,28,6,4,4,3,0,0
12/2/06,Inter,Siena,2,0,H,1,0,H,5,6,4,3,20,16,4,7,2,4,0,0
12/2/06,Roma,Atalanta,2,1,H,0,1,A,10,11,5,4,21,16,5,2,2,2,0,1
12/3/06,Ascoli,Catania,2,2,D,2,0,H,11,7,4,4,31,15,5,4,4,3,0,0
12/3/06,Cagliari,Milan,2,2,D,0,0,D,11,11,5,5,12,22,5,5,2,0,0,1
12/3/06,Fiorentina,Lazio,1,0,H,1,0,H,9,9,5,5,24,16,6,2,2,2,0,0
12/3/06,Livorno,Chievo,0,2,A,0,0,D,7,13,2,8,13,24,3,7,1,1,0,0
12/3/06,Messina,Sampdoria,0,2,A,0,1,A,10,9,5,4,18,17,5,5,2,4,1,0
12/3/06,Parma,Palermo,0,0,D,0,0,D,12,7,5,3,20,8,3,6,1,0,0,0
12/3/06,Torino,Empoli,1,0,H,0,0,D,12,5,7,3,15,22,4,3,2,1,0,0
12/3/06,Udinese,Reggina,1,1,D,0,1,A,21,3,9,1,21,29,12,1,1,3,0,1
12/9/06,Palermo,Livorno,3,0,H,2,0,H,15,9,9,3,17,14,4,7,1,4,0,0
12/9/06,Reggina,Ascoli,2,1,H,1,0,H,11,7,5,4,28,29,8,3,2,2,0,0
12/10/06,Atalanta,Messina,3,2,H,1,0,H,14,13,9,5,15,32,5,3,2,3,0,0
12/10/06,Cagliari,Parma,0,0,D,0,0,D,9,11,4,3,7,21,5,2,1,5,0,0
12/10/06,Catania,Udinese,1,0,H,0,0,D,8,14,3,7,18,21,4,8,1,2,0,0
12/10/06,Chievo,Fiorentina,0,1,A,0,0,D,6,12,4,5,20,18,2,3,3,1,0,0
12/10/06,Empoli,Inter,0,3,A,0,0,D,7,12,2,6,17,15,2,2,2,3,0,0
12/10/06,Lazio,Roma,3,0,H,1,0,H,13,13,6,5,24,21,3,5,5,2,0,0
12/10/06,Milan,Torino,0,0,D,0,0,D,14,9,4,3,21,19,7,3,1,2,0,0
12/10/06,Sampdoria,Siena,0,0,D,0,0,D,15,6,4,0,22,38,9,0,2,4,0,1
12/16/06,Fiorentina,Milan,2,2,D,1,1,D,12,8,6,3,25,23,5,5,2,4,0,0
12/16/06,Udinese,Cagliari,3,1,H,2,0,H,10,12,6,5,17,16,4,11,4,1,1,0
12/17/06,Ascoli,Torino,0,2,A,0,0,D,7,9,1,5,26,20,4,2,1,2,1,1
12/17/06,Inter,Messina,2,0,H,0,0,D,22,12,11,5,12,13,11,2,2,2,0,0
12/17/06,Livorno,Lazio,1,1,D,0,1,A,8,5,4,2,30,17,2,3,4,4,0,1
12/17/06,Parma,Chievo,2,2,D,1,1,D,12,11,8,7,18,19,2,6,4,4,0,0
12/17/06,Reggina,Sampdoria,0,1,A,0,0,D,11,8,4,3,20,26,9,6,4,2,0,0
12/17/06,Roma,Palermo,4,0,H,1,0,H,24,11,12,3,18,17,6,4,2,2,0,1
12/17/06,Siena,Atalanta,1,1,D,0,1,A,13,12,9,4,17,14,6,3,1,3,1,0
12/20/06,Atalanta,Udinese,1,2,A,0,0,D,13,10,7,4,27,17,2,2,4,1,0,1
12/20/06,Cagliari,Fiorentina,0,2,A,0,1,A,5,10,1,7,22,18,3,3,1,3,0,0
12/20/06,Chievo,Reggina,3,2,H,2,1,H,11,6,5,3,25,23,4,1,1,4,0,0
12/20/06,Empoli,Siena,1,0,H,0,0,D,12,12,7,6,17,18,6,4,2,3,0,0
12/20/06,Lazio,Inter,0,2,A,0,1,A,13,9,4,4,18,19,3,4,4,2,0,1
12/20/06,Messina,Parma,1,1,D,0,0,D,10,14,3,9,14,22,9,4,2,2,0,0
12/20/06,Milan,Catania,3,0,H,1,0,H,18,9,6,6,17,10,7,2,2,0,0,0
12/20/06,Palermo,Ascoli,4,0,H,1,0,H,13,12,6,4,19,18,6,4,1,1,0,0
12/20/06,Sampdoria,Livorno,4,1,H,2,1,H,15,1,8,1,13,12,2,3,1,3,0,0
12/20/06,Torino,Roma,1,2,A,0,1,A,8,12,6,8,18,14,2,6,2,2,1,0
12/23/06,Ascoli,Chievo,3,0,H,3,0,H,10,4,7,2,17,27,2,1,2,2,0,1
12/23/06,Catania,Sampdoria,4,2,H,3,2,H,7,9,6,4,18,24,2,5,2,2,0,0
12/23/06,Fiorentina,Messina,4,0,H,3,0,H,16,4,7,3,8,15,5,3,2,1,0,1
12/23/06,Inter,Atalanta,2,1,H,0,1,A,9,10,5,6,17,19,6,5,2,3,0,0
12/23/06,Livorno,Torino,1,1,D,0,1,A,9,12,4,4,18,19,7,4,3,4,0,1
12/23/06,Parma,Lazio,1,3,A,1,3,A,9,12,5,7,35,18,9,6,2,1,0,1
12/23/06,Reggina,Empoli,4,1,H,4,0,H,11,9,6,5,15,11,6,10,3,2,0,0
12/23/06,Roma,Cagliari,2,0,H,1,0,H,13,7,5,0,17,15,9,3,1,2,0,0
12/23/06,Siena,Palermo,1,1,D,1,1,D,10,9,3,4,22,16,2,2,2,1,0,0
12/23/06,Udinese,Milan,0,3,A,0,2,A,13,7,6,3,9,18,5,3,2,2,0,0
1/13/07,Empoli,Parma,2,0,H,1,0,H,8,5,4,2,20,24,5,5,1,2,0,1
1/13/07,Torino,Inter,1,3,A,0,1,A,5,11,4,8,17,11,1,3,3,2,1,0
1/14/07,Atalanta,Livorno,5,1,H,2,0,H,13,8,9,3,15,19,2,2,0,2,0,1
1/14/07,Cagliari,Ascoli,1,0,H,1,0,H,14,7,8,4,17,23,3,7,0,2,0,0
1/14/07,Chievo,Catania,2,1,H,0,1,A,13,7,8,4,31,23,5,3,1,5,0,0
1/14/07,Lazio,Siena,1,1,D,0,0,D,11,16,5,6,14,25,6,8,0,2,0,0
1/14/07,Messina,Roma,1,1,D,0,1,A,8,11,3,6,14,23,5,4,2,3,1,0
1/14/07,Milan,Reggina,3,1,H,2,0,H,9,10,6,6,18,10,5,4,0,0,0,0
1/14/07,Palermo,Udinese,2,0,H,1,0,H,12,17,5,8,17,13,2,9,0,1,0,0
1/14/07,Sampdoria,Fiorentina,0,0,D,0,0,D,13,3,5,2,24,22,6,3,1,3,0,0
1/20/07,Ascoli,Atalanta,1,3,A,0,0,D,8,9,3,5,17,19,6,6,3,1,0,0
